radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
UMTS,302,720,60215,2378687,,-79.3529539,43.6627467,892,128,1,1383406608,1408453599,
UMTS,302,720,60215,2378688,,-79.3594504,43.6578611,3820,239,1,1383406552,1408453599,
UMTS,302,720,60215,2378693,,-79.3526369,43.6635624,744,123,1,1383406563,1408453599,
UMTS,302,720,60215,2378694,,-79.354455,43.6616439,898,330,1,1383406615,1408453599,
UMTS,302,720,60215,2379368,,-79.3530697,43.6685057,100,8,1,1383406678,1408453599,
UMTS,302,720,60215,2379767,,-79.3279499,43.6675705,37,5,1,1383572096,1408453599,
UMTS,302,720,60215,2379773,,-79.3277438,43.6675924,67,17,1,1383310690,1408453599,
UMTS,302,720,60215,2379798,,-79.3547718,43.6718625,225,22,1,1383406748,1408453599,
UMTS,302,720,60215,2379801,,-79.3530793,43.6680032,76,11,1,1383406703,1408453599,
UMTS,302,720,60215,2380620,,-79.3091581,43.6769315,167,19,1,1384117897,1408453599,
UMTS,302,720,60215,2380621,,-79.3073617,43.672271,429,22,1,1384114519,1408453599,
UMTS,302,720,60215,2380632,,-79.3116162,43.6829976,239,41,1,1384118039,1408453599,
UMTS,302,720,60215,2380640,,-79.3178126,43.6741044,418,89,1,1384124828,1408453599,
UMTS,302,720,60215,2380641,,-79.3273259,43.6673062,538,58,1,1383345206,1408453599,
UMTS,302,720,60215,2380647,,-79.3151896,43.6693856,1168,1012,1,1383254553,1408453599,
UMTS,302,720,60215,2380648,,-79.3188295,43.6625175,822,326,1,1383744064,1408453599,
UMTS,302,720,60215,2380649,,-79.3258586,43.665692,1368,378,1,1383345258,1408453599,
UMTS,302,720,60215,2380650,,-79.3156342,43.6702502,1247,1253,1,1383254015,1408453599,
UMTS,302,720,60215,2380651,,-79.3185509,43.663205,673,439,1,1383743983,1408453599,
UMTS,302,720,60215,2380652,,-79.3212011,43.6661911,763,292,1,1383345159,1408453599,
UMTS,302,720,60215,2380680,,-79.347067,43.6576968,740,225,1,1383343073,1408453599,
UMTS,302,720,60215,2380681,,-79.3438801,43.6527851,915,221,1,1383254855,1408453599,
UMTS,302,720,60215,2380682,,-79.351854,43.6563707,1126,130,1,1383343073,1408453599,
UMTS,302,720,60215,2380687,,-79.3586691,43.6541715,769,118,1,1383951553,1408453599,
UMTS,302,720,60215,2380688,,-79.3620199,43.6476458,394,46,1,1383744428,1408453599,
UMTS,302,720,60215,2380689,,-79.3670392,43.6489978,555,24,1,1383744451,1408453599,
UMTS,302,720,60215,2380691,,-79.3611925,43.6478227,450,50,1,1384206747,1408453599,
UMTS,302,720,60215,2380693,,-79.3594233,43.6485154,581,56,1,1383342607,1408453599,
UMTS,302,720,60215,2380694,,-79.3616743,43.6476255,1317,449,1,1383254889,1408453599,
UMTS,302,720,60215,2380695,,-79.3658538,43.6498829,462,57,1,1383947726,1408453599,
UMTS,302,720,60215,2380700,,-79.3513359,43.649678,358,26,1,1384206805,1408453599,
UMTS,302,720,60215,2381376,,-79.3458138,43.6517388,1580,267,1,1383744340,1408453599,
UMTS,302,720,60215,2381379,,-79.3578193,43.6485323,815,168,1,1383744408,1408453599,
UMTS,302,720,60215,2381382,,-79.3462702,43.6514346,1341,365,1,1383259836,1408453599,
UMTS,302,720,60215,2381385,,-79.3560289,43.648887,1169,506,1,1383254870,1408453599,
UMTS,302,720,60215,2386360,,-79.3155037,43.6683252,970,829,1,1383254602,1408453599,
UMTS,302,720,60215,2386361,,-79.3179863,43.6628438,912,359,1,1383254628,1408453599,
UMTS,302,720,60215,2386362,,-79.3235182,43.665766,1343,306,1,1383260368,1408453599,
UMTS,302,720,60215,2398050,,-79.3651827,43.6588347,486,21,1,1383412280,1408453599,
UMTS,302,720,60215,2398052,,-79.3687532,43.6588632,73,8,1,1383505801,1408453599,
UMTS,302,720,60215,2398221,,-79.3263286,43.6676262,220,33,1,1383310656,1408453599,
UMTS,302,720,60215,2398230,,-79.3467279,43.6567845,1004,255,1,1383344030,1408453599,
UMTS,302,720,60215,2398231,,-79.3436769,43.6525093,1302,865,1,1383254832,1408453599,
UMTS,302,720,60215,2398232,,-79.351451,43.6566527,525,178,1,1383344055,1408453599,
UMTS,302,720,60215,2401597,,-79.334517,43.6663239,1542,196,1,1383310774,1408453599,
UMTS,302,720,60215,2401598,,-79.3374537,43.6584164,1571,1073,1,1383310973,1408453599,
UMTS,302,720,60215,2401599,,-79.3421988,43.6639914,376,99,1,1383310973,1408453599,
UMTS,302,720,60215,2401600,,-79.3336167,43.6662974,0,1,1,1383572277,1408453599,
UMTS,302,720,60215,2401601,,-79.3402668,43.6592248,643,119,1,1383311837,1408453599,
UMTS,302,720,60215,2401603,,-79.333413,43.6653487,867,428,1,1383260224,1408453599,
UMTS,302,720,60215,2401604,,-79.3394612,43.6590397,1039,868,1,1383254814,1408453599,
UMTS,302,720,60215,2401605,,-79.3432995,43.6639609,351,78,1,1383260224,1408453599,
UMTS,302,720,60215,2402880,,-79.3246968,43.6612466,628,211,1,1383345159,1408453599,
UMTS,302,720,60215,2402881,,-79.3294539,43.6585189,875,233,1,1383744114,1408453599,
UMTS,302,720,60215,2402882,,-79.3317359,43.6623546,1101,589,1,1383345084,1408453599,
UMTS,302,720,60215,2402883,,-79.3255254,43.6612062,1440,281,1,1383254739,1408453599,
UMTS,302,720,60215,2402884,,-79.3303583,43.6582168,693,298,1,1383254739,1408453599,
UMTS,302,720,60215,2423390,,-79.3574302,43.6555301,583,250,1,1383514530,1408453599,
UMTS,302,720,60215,2446104,,-79.3084534,43.6734402,49,5,1,1384117837,1408453599,
UMTS,302,720,60215,2916999,,-79.3678332,43.6462821,163,20,1,1383254941,1408453599,
UMTS,302,720,60215,2948198,,-79.3699993,43.6458345,135,11,1,1383744451,1408453599,
UMTS,302,720,60215,2948201,,-79.3697523,43.6459592,280,54,1,1383312222,1408453599,
UMTS,302,720,60311,2443303,,-79.3313499479,43.7332375208,883,96,1,1384124074,1414814282,
UMTS,302,720,60311,2443304,,-79.3304806831,43.7264359732,554,71,1,1384124157,1414814282,
UMTS,302,720,60311,2443305,,-79.3321502244,43.7386532564,525,78,1,1384124054,1414814382,
UMTS,302,720,60311,2443393,,-79.2897367,43.710083,201,21,1,1384118627,1408453599,
UMTS,302,720,60311,2444604,,-79.2810725,43.7120976,591,56,1,1384118648,1408453599,
UMTS,302,720,60311,2444605,,-79.2664162,43.715618,695,77,1,1384118735,1408453599,
UMTS,302,720,60311,2444706,,-79.33679742,43.70213303,1033,20,1,1384124326,1414814382,
UMTS,302,720,60311,2444707,,-79.3394749447,43.6972981713,972,244,1,1384124350,1414814282,
UMTS,302,720,60311,2444725,,-79.273835,43.7467732,314,27,1,1384119082,1408453599,
UMTS,302,720,60311,2445216,,-79.3332504686,43.7032280198,629,86,1,1384124300,1414814282,
UMTS,302,720,60311,2445217,,-79.3345604806,43.6990406931,463,72,1,1384124300,1414814382,
UMTS,302,720,60311,2445223,,-79.3265866004,43.7164381027,1247,226,1,1384124178,1414814282,
UMTS,302,720,60311,2445224,,-79.3310132,43.7073095,656,144,1,1384124239,1408453599,
UMTS,302,720,60311,2445227,,-79.3174893,43.6967556,46,7,1,1384118276,1408453599,
UMTS,302,720,60311,2446056,,-79.3034941,43.6692798,40,2,1,1384114519,1408453599,
UMTS,302,720,60311,2446057,,-79.3026375,43.6693444,283,38,1,1384113934,1408453599,
UMTS,302,720,60311,2446111,,-79.2967017,43.6919928,1934,3,1,1384118368,1408453599,
UMTS,302,720,60311,2450386,,-79.2687093,43.7262734,443,79,1,1384118904,1408453599,
UMTS,302,720,60311,2451816,,-79.2965777,43.7088762,640,25,1,1384118485,1408453599,
UMTS,302,720,60311,2451818,,-79.3028393,43.7073287,1374,39,1,1384118462,1408453599,
UMTS,302,720,60311,2451857,,-79.2993184,43.6698258,304,7,1,1384113934,1408453599,
UMTS,302,720,60311,2457437,,-79.2662541,43.7264216,797,35,1,1384118826,1408453599,
UMTS,302,720,60311,2457438,,-79.272584,43.743593,91,8,1,1384119093,1408453599,
UMTS,302,720,60311,2458037,,-79.3378376012,43.7001106261,421,161,1,1384124308,1408453599,
UMTS,302,720,60311,2458627,,-79.3122124,43.7056864,895,326,1,1384118364,1408453599,
UMTS,302,720,60311,2459594,,-79.266573,43.7291705,762,108,1,1384118870,1408453599,
UMTS,302,720,60311,2459595,,-79.2710749,43.7398998,482,39,1,1384119038,1408453599,
UMTS,302,720,60311,2462548,,-79.2618805,43.7175871,272,19,1,1384118805,1408453599,
UMTS,302,720,60311,2463597,,-79.2800412,43.7122694,706,71,1,1384118631,1408453599,
UMTS,302,720,60311,2463598,,-79.2665036,43.7152841,457,32,1,1384118733,1408453599,
UMTS,302,720,60311,2463646,,-79.3293203519,43.7066946543,1511,162,1,1384118368,1408453599,
UMTS,302,720,60311,2463647,,-79.3376805541,43.6970829905,834,148,1,1384124370,1408453599,
UMTS,302,720,60311,2466373,,-79.2761953697,43.7532102424,804,33,1,1384119126,1416764125,
UMTS,302,720,60311,2466379,,-79.275973835,43.7525892717,955,60,1,1384119094,1416764125,
UMTS,302,720,60311,2466407,,-79.2629264,43.7204644,118,13,1,1384118832,1408453599,
UMTS,302,720,60311,2468155,,-79.2774483,43.7564493,197,18,1,1384119169,1408453599,
UMTS,302,720,60311,2468161,,-79.2778495,43.7574755,198,21,1,1384119160,1408453599,
UMTS,302,720,60311,3699061,,-79.2786551,43.7594267,8,2,1,1384119186,1408453599,
UMTS,302,720,60330,1657863,,-79.4449757244,43.6378267189,3427,180,1,1379282097,1416685185,
UMTS,302,720,60330,1657892,,-79.4464645563,43.6372635792,628,288,1,1383948877,1416106124,
UMTS,302,720,60330,1657893,,-79.4544432519,43.6380213968,892,308,1,1383949234,1416106125,
UMTS,302,720,60330,1657896,,-79.46092595,43.63700278,3649,150,1,1375642140,1417533917,
UMTS,302,720,60330,1657898,,-79.4468835417,43.6375222798,532,336,1,1383255658,1415639835,
UMTS,302,720,60330,1657906,,-79.448062652,43.636625548,1581,50,1,1383949779,1415916421,
UMTS,302,720,60330,1660002,,-79.3957776781,43.6477305822,386,146,1,1383312733,1417231017,
UMTS,302,720,60330,1660008,,-79.3957728223,43.6478296085,339,319,1,1383745897,1417231017,
UMTS,302,720,60330,1660031,,-79.3982225,43.6381323,743,108,1,1383948340,1408453599,
UMTS,302,720,60330,1660033,,-79.407679272,43.636639183,5684,182,1,1383259084,1410819478,
UMTS,302,720,60330,1660037,,-79.3989451,43.6379062,418,57,1,1383948337,1408453599,
UMTS,302,720,60330,1660039,,-79.4048993491,43.6368062573,5943,405,1,1383255437,1415641894,
UMTS,302,720,60330,1660061,,-79.4086281429,43.6443350476,791,42,1,1383948410,1417201713,
UMTS,302,720,60330,1660062,,-79.4092971,43.637437,492,184,1,1383259040,1408453599,
UMTS,302,720,60330,1660067,,-79.4071010523,43.6418436894,716,132,1,1383255458,1417231017,
UMTS,302,720,60330,1660068,,-79.4092879359,43.6374845149,720,315,1,1383255458,1415641927,
UMTS,302,720,60330,1661470,,-79.4164482,43.6362634,633,244,1,1383259040,1408453599,
UMTS,302,720,60330,1661472,,-79.4249007,43.6341267,1110,306,1,1383948487,1408453599,
UMTS,302,720,60330,1661475,,-79.4154975587,43.6364420484,1359,682,1,1383255503,1415641894,
UMTS,302,720,60330,1661476,,-79.4240143305,43.6342090959,1928,584,1,1383255550,1415641894,
UMTS,302,720,60330,1661490,,-79.4369272455,43.6371315114,967,44,1,1383948875,1415916421,
UMTS,302,720,60330,1661492,,-79.4313667355,43.6326164493,617,341,1,1383948641,1415916421,
UMTS,302,720,60330,1661493,,-79.4400569963,43.636070029,1764,534,1,1383948641,1415916406,
UMTS,302,720,60330,1661496,,-79.4316229686,43.6328424038,658,688,1,1383255571,1416105995,
UMTS,302,720,60330,1661498,,-79.4400336286,43.6351610328,1915,976,1,1383255618,1416106125,
UMTS,302,720,60330,1661562,,-79.4049011,43.6384598,528,129,1,1383259062,1408453599,
UMTS,302,720,60330,1661566,,-79.4037955613,43.6386216903,1504,238,1,1383948408,1411774826,
UMTS,302,720,60330,1664325,,-79.4591903549,43.6407611449,77308,401,1,1383949577,1416779075,
UMTS,302,720,60330,1664326,,-79.4619993342,43.6461936621,76747,161,1,1383949629,1416779075,
UMTS,302,720,60330,1664328,,-79.4565948575,43.6389761091,77596,616,1,1383255658,1416779075,
UMTS,302,720,60330,1670764,,-79.3944342052,43.6470845006,3928,2473,1,1383744785,1417231017,
UMTS,302,720,60330,1670765,,-79.3950977682,43.6459088364,273,44,1,1383744742,1416441190,
UMTS,302,720,60330,1670767,,-79.3943302773,43.6473755588,1462,5694,1,1383573971,1417231017,
UMTS,302,720,60330,1670768,,-79.3948315,43.6453011,366,36,1,1383312396,1408453599,
UMTS,302,720,60330,1675091,,-79.3920576,43.6446438,31,5,1,1379654890,1408453599,
UMTS,302,720,60330,1675095,,-79.3939446,43.6427924,184,67,1,1384206072,1408453599,
UMTS,302,720,60330,1675096,,-79.3945662,43.6445144,110,27,1,1383744742,1408453599,
UMTS,302,720,60330,1675098,,-79.395581,43.6420176,553,67,1,1383573787,1408453599,
UMTS,302,720,60330,1675099,,-79.3944652816,43.6442084286,292,49,1,1383573787,1412345643,
UMTS,302,720,60330,1678694,,-79.3934855,43.6407609,491,62,1,1383744595,1408453599,
UMTS,302,720,60330,1678695,,-79.394703522,43.638458102,525,100,1,1383259129,1415641927,
UMTS,302,720,60330,1678696,,-79.3982442,43.6389939,342,41,1,1383948340,1408453599,
UMTS,302,720,60330,1678697,,-79.3933575,43.6406058,381,21,1,1383312396,1408453599,
UMTS,302,720,60330,1678698,,-79.3948229561,43.6382712959,446,246,1,1383948296,1415641927,
UMTS,302,720,60330,1680320,,-79.389215,43.6392857,291,40,1,1383948259,1408453599,
UMTS,302,720,60330,1680322,,-79.394311062,43.6385736659,885,205,1,1383259107,1415641927,
UMTS,302,720,60330,1680327,,-79.3896869791,43.6392446878,760,172,1,1383259204,1415639835,
UMTS,302,720,60330,1680329,,-79.3938128072,43.6386360022,735,361,1,1383255437,1415641894,
UMTS,302,720,60330,1745940,,-79.4696801,43.6371209,14,3,1,1383950824,1408453599,
UMTS,302,720,60330,1745943,,-79.4673868,43.6365276,387,26,1,1383950873,1408453599,
UMTS,302,720,60330,2905106,,-79.385836,43.6398364,64,6,1,1383951439,1408453599,
UMTS,302,720,60330,2906773,,-79.3948233668,43.6476609552,169,930,1,1383573971,1410545283,
LTE,302,220,65534,138373122,,-79.506653,43.718206,2523,167,1,1382295197,1408453599,
LTE,302,220,65534,138384386,,-79.4186293,43.737476,3177,402,1,1383412755,1408453599,
LTE,302,220,65534,138384641,,-79.4372003,43.7423085,2674,184,1,1382218220,1408453599,
LTE,302,220,65534,138384643,,-79.4553992,43.7404525,1738,128,1,1383532687,1408453599,
LTE,302,220,65534,138384899,,-79.4347946,43.7263264,576,100,1,1382833211,1408453599,
LTE,302,220,65534,138393601,,-79.4414972,43.7185736,995,98,1,1382294783,1408453599,
LTE,302,220,65534,138393602,,-79.4466749627,43.719267982,1282,434,1,1381876055,1410282151,
LTE,302,220,65534,138411521,,-79.4433741,43.713882,299,9,1,1381876055,1408453599,
LTE,302,220,65534,138438147,,-79.4365051,43.7658624,102,15,1,1382218220,1408453599,
LTE,302,220,65534,138484481,,-79.4497133,43.7178797,1347,305,1,1381881966,1408453599,
LTE,302,220,65534,138484482,,-79.4442433,43.7137618,430,33,1,1381876055,1408453599,
LTE,302,220,65534,138486530,,-79.463398,43.7022673,98,22,1,1382902125,1408453599,
LTE,302,220,65534,138492929,,-79.4287685,43.7107509,1244,180,1,1383439486,1408453599,
LTE,302,220,65534,138498049,,-79.4597711,43.7484648,2849,333,1,1382698041,1408453599,
LTE,302,220,65534,138498051,,-79.4612798,43.7257755,1835,197,1,1382294996,1408453599,
LTE,302,220,65534,138498052,,-79.4366635,43.7188558,693,25,1,1381876055,1408453599,
LTE,302,220,65534,138506242,,-79.5702756,43.7007095,755,43,1,1382295414,1408453599,
LTE,302,220,65534,138510082,,-79.4629014,43.7513985,1006,100,1,1382924938,1408453599,
LTE,302,220,65534,138537473,,-79.4337975,43.7656136,155,21,1,1382218220,1408453599,
LTE,302,220,65534,138537475,,-79.4392824,43.7605675,626,77,1,1382213198,1408453599,
LTE,302,220,65534,138553345,,-79.5010031,43.7178673,21,3,1,1382697832,1408453599,
LTE,302,220,65534,138553346,,-79.5036408,43.7178036,24,3,1,1382697832,1408453599,
LTE,302,220,65534,138564097,,-79.600612,43.6916114,1679,56,1,1382295414,1408453599,
LTE,302,220,65534,138564098,,-79.5816186,43.6985456,202,15,1,1382295414,1408453599,
LTE,302,220,65534,138713857,,-79.4223551,43.7084679,1985,458,1,1382015218,1408453599,
LTE,302,220,65534,138716673,,-79.4110322,43.72158,2022,135,1,1382292195,1408453599,
LTE,302,220,65534,138716676,,-79.4303961826,43.7266801159,6059,2484,1,1381881966,1412637181,
LTE,302,220,65534,138725633,,-79.4553624,43.7201228,2390,195,1,1382902125,1408453599,
LTE,302,220,65534,138725634,,-79.4422259,43.7112283,0,1,1,1381876055,1408453599,
LTE,302,220,65534,138725635,,-79.4626042,43.7016913,70,18,1,1382902125,1408453599,
LTE,302,220,65534,138776577,,-79.3941933,43.648193,72,15,1,1381855023,1408453599,
LTE,302,220,65534,138776579,,-79.3932991,43.6484989,556,332,1,1381850970,1408453599,
LTE,302,220,65534,138799873,,-79.3889478,43.6503486,163,24,1,1381931376,1408453599,
LTE,302,220,65534,138799875,,-79.3934948,43.6493231,27,5,1,1381873282,1408453599,
LTE,302,220,65534,138799876,,-79.3921371,43.649665,70,11,1,1381873282,1408453599,
LTE,302,220,65534,138873089,,-79.4161574,43.7221676,1785,136,1,1382824307,1408453599,
LTE,302,220,65534,138873091,,-79.4207017,43.7122272,1671,164,1,1382890598,1408453599,
LTE,302,220,65534,138879235,,-79.5018573,43.7178674,131,9,1,1382697832,1408453599,
LTE,302,220,65534,138903297,,-79.3876204,43.6508498,0,1,1,1382996945,1408453599,
LTE,302,220,65534,139090946,,-79.4211512,43.7097142,1520,178,1,1382291149,1408453599,
LTE,302,220,65534,139176194,,-79.4987272,43.7183645,109,11,1,1382697832,1408453599,
LTE,302,610,55000,138394369,,-79.4017396,43.6870605,407,25,1,1383048021,1408453599,
LTE,302,610,55000,138491396,,-79.3889226,43.6567188,147,32,1,1383049652,1408453599,
LTE,302,610,55000,138491399,,-79.3865323,43.6513203,1081,146,1,1383048568,1408453599,
LTE,302,610,55000,138491401,,-79.3866657,43.6566093,164,33,1,1383054410,1408453599,
LTE,302,610,55000,138725896,,-79.3918277,43.6611178,399,41,1,1383048462,1408453599,
LTE,302,610,55000,139024131,,-79.3969824,43.6755328,907,45,1,1383048175,1408453599,
LTE,302,610,55000,139024134,,-79.400253,43.6834506,0,1,1,1383048175,1408453599,
LTE,302,610,55000,139051015,,-79.3869508,43.6570973,154,22,1,1383049652,1408453599,
LTE,302,610,55001,138373889,,-79.4021917,43.6941676,522,36,1,1383047651,1408453599,
LTE,302,610,55001,138873095,,-79.406124,43.6987169,0,1,1,1383047651,1408453599,
LTE,302,610,55009,138384642,,-79.4473506,43.7317997,2642,203,1,1383046502,1408453599,
LTE,302,610,55009,138537475,,-79.4524158,43.7528272,0,1,1,1383032156,1408453599,
LTE,302,610,55010,138716673,,-79.4185622,43.7180993,1147,74,1,1383047097,1408453599,
LTE,302,610,55010,139049730,,-79.4089437,43.7050054,772,82,1,1383047504,1408453599,
UMTS,302,610,10501,231665280,,-79.3662671,43.8093832,0,1,1,1384373866,1408453599,
UMTS,302,490,16070,723188,,-79.512418538,43.619581404,59643,497,1,1384383536,1417472294,
UMTS,302,490,16070,728827,,-79.527581669,43.600536762,3544,100,1,1384383845,1414503778,
UMTS,302,720,60215,2377934,,-79.3739088,43.6549119,25,3,1,1384439304,1408453599,
UMTS,302,720,60215,2377963,,-79.3707417,43.6546188,268,45,1,1384439304,1408453599,
UMTS,302,490,16070,722118,,-79.6873537,43.6940855,1560,41,1,1384439435,1408453599,
UMTS,302,720,60013,2906792,,-79.3925141,43.640902,0,1,1,1384439702,1408453599,
UMTS,302,490,16070,655393,,-79.4886739,43.6226924,0,1,1,1384469870,1408453599,
UMTS,302,720,60515,3098718,,-79.5944421,43.7515349,3,8,1,1384566312,1408453599,
UMTS,302,490,16070,722618,,-79.6157124,43.687154,524,135,1,1384755505,1408453599,
UMTS,302,490,16070,723007,,-79.5543803504,43.6127792714,56182,672,1,1384955267,1417472294,
UMTS,302,490,16070,723008,,-79.5418655975,43.6150187101,57219,1030,1,1384955402,1417472294,
UMTS,302,490,16070,723150,,-79.5270741442,43.6192860886,58479,853,1,1384955605,1417472294,
UMTS,302,490,16070,723147,,-79.5281146803,43.610095077,58204,791,1,1384955654,1417472320,
UMTS,302,490,16070,723148,,-79.51349492,43.6207925293,59584,891,1,1384955773,1417472294,
UMTS,302,490,16070,723187,,-79.5082600188,43.6262312122,60118,542,1,1384956087,1415549531,
UMTS,302,490,16070,727807,,-79.5034716027,43.62253656,60413,300,1,1384956087,1417472294,
UMTS,302,490,10600,727807,,-79.64389916,43.60192936,48878,5,1,1384956217,1417472320,
UMTS,302,490,10200,663063,,-79.4594435873,43.6276889456,11239,1258,1,1384956847,1417472294,
UMTS,302,490,10200,663062,,-79.3983029481,43.6346634889,445,27,1,1384957077,1417226454,
UMTS,302,490,10200,662782,,-79.4223142,43.6485806,841,80,1,1384987082,1408453599,
